Continent,country,Product,Variable,Year,Unit,Quantity
Asia,Turkmenistan,Wine,Imports,2012,1000 hl,  1
Asia,Turkmenistan,Wine,Production,2012,1000 hl,  377
Asia,Turkmenistan,Wine,Consumption,2013,1000 hl,  391
Asia,Turkmenistan,Wine,Exports,2013,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2013,1000 hl,  1
Asia,Turkmenistan,Wine,Production,2013,1000 hl,  377
Asia,Turkmenistan,Wine,Consumption,2014,1000 hl,  387
Asia,Turkmenistan,Wine,Exports,2014,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2014,1000 hl,  3
Asia,Turkmenistan,Wine,Production,2014,1000 hl,  379
Asia,Turkmenistan,Wine,Consumption,2015,1000 hl,  383
Asia,Turkmenistan,Wine,Exports,2015,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2015,1000 hl,  2
Asia,Turkmenistan,Wine,Production,2015,1000 hl,  383
Asia,Turkmenistan,Wine,Consumption,2016,1000 hl,  385
Asia,Turkmenistan,Wine,Exports,2016,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2016,1000 hl,  2
Asia,Turkmenistan,Wine,Production,2016,1000 hl,  382
Asia,Turkmenistan,Wine,Consumption,2017,1000 hl,  385
Asia,Turkmenistan,Wine,Exports,2017,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2017,1000 hl,  2
Asia,Turkmenistan,Wine,Production,2017,1000 hl,  385
Asia,Turkmenistan,Wine,Consumption,2018,1000 hl,  389
Asia,Turkmenistan,Wine,Exports,2018,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2018,1000 hl,  4
Asia,Turkmenistan,Wine,Production,2018,1000 hl,  387
Asia,Turkmenistan,Wine,Consumption,2019,1000 hl,  444
Asia,Turkmenistan,Wine,Exports,2019,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2019,1000 hl,  3
Asia,Turkmenistan,Wine,Production,2019,1000 hl,  495
Asia,Turkmenistan,Wine,Consumption,2020,1000 hl,  499
Asia,Turkmenistan,Wine,Exports,2020,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2020,1000 hl,  3
Asia,Turkmenistan,Wine,Production,2020,1000 hl,  498
Asia,Turkmenistan,Wine,Consumption,2021,1000 hl,  502
Asia,Turkmenistan,Wine,Exports,2021,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2021,1000 hl,  6
Asia,Turkmenistan,Wine,Production,2021,1000 hl,  498
Asia,Turkmenistan,Wine,Consumption,2022,1000 hl,  502
Asia,Turkmenistan,Wine,Exports,2022,1000 hl,0
Asia,Turkmenistan,Wine,Imports,2022,1000 hl,  4
Asia,Turkmenistan,Wine,Production,2022,1000 hl,  498
Oceania,Tuvalu,Wine,Consumption,1995,1000 hl,0
Oceania,Tuvalu,Wine,Imports,1995,1000 hl,0
Oceania,Tuvalu,Wine,Production,1995,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,1996,1000 hl,0
Oceania,Tuvalu,Wine,Imports,1996,1000 hl,0
Oceania,Tuvalu,Wine,Production,1996,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,1997,1000 hl,0
Oceania,Tuvalu,Wine,Imports,1997,1000 hl,0
Oceania,Tuvalu,Wine,Production,1997,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,1998,1000 hl,0
Oceania,Tuvalu,Wine,Imports,1998,1000 hl,0
Oceania,Tuvalu,Wine,Production,1998,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,1999,1000 hl,0
Oceania,Tuvalu,Wine,Imports,1999,1000 hl,0
Oceania,Tuvalu,Wine,Production,1999,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2000,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2000,1000 hl,0
Oceania,Tuvalu,Wine,Production,2000,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2001,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2001,1000 hl,0
Oceania,Tuvalu,Wine,Production,2001,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2002,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2002,1000 hl,0
Oceania,Tuvalu,Wine,Production,2002,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2003,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2003,1000 hl,0
Oceania,Tuvalu,Wine,Production,2003,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2004,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2004,1000 hl,0
Oceania,Tuvalu,Wine,Production,2004,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2005,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2005,1000 hl,0
Oceania,Tuvalu,Wine,Production,2005,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2006,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2006,1000 hl,0
Oceania,Tuvalu,Wine,Production,2006,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2007,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2007,1000 hl,0
Oceania,Tuvalu,Wine,Production,2007,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2008,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2008,1000 hl,0
Oceania,Tuvalu,Wine,Production,2008,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2009,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2009,1000 hl,0
Oceania,Tuvalu,Wine,Production,2009,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2010,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2010,1000 hl,0
Oceania,Tuvalu,Wine,Production,2010,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2011,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2011,1000 hl,  1
Oceania,Tuvalu,Wine,Production,2011,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2012,1000 hl,  1
Oceania,Tuvalu,Wine,Imports,2012,1000 hl,  1
Oceania,Tuvalu,Wine,Production,2012,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2013,1000 hl,  1
Oceania,Tuvalu,Wine,Imports,2013,1000 hl,  1
Oceania,Tuvalu,Wine,Production,2013,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2014,1000 hl,  1
Oceania,Tuvalu,Wine,Imports,2014,1000 hl,  1
Oceania,Tuvalu,Wine,Production,2014,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2015,1000 hl,  1
Oceania,Tuvalu,Wine,Imports,2015,1000 hl,  1
Oceania,Tuvalu,Wine,Production,2015,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2016,1000 hl,  1
Oceania,Tuvalu,Wine,Imports,2016,1000 hl,0
Oceania,Tuvalu,Wine,Production,2016,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2017,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2017,1000 hl,0
Oceania,Tuvalu,Wine,Production,2017,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2018,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2018,1000 hl,0
Oceania,Tuvalu,Wine,Production,2018,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2019,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2019,1000 hl,0
Oceania,Tuvalu,Wine,Production,2019,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2020,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2020,1000 hl,0
Oceania,Tuvalu,Wine,Production,2020,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2021,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2021,1000 hl,0
Oceania,Tuvalu,Wine,Production,2021,1000 hl,0
Oceania,Tuvalu,Wine,Consumption,2022,1000 hl,0
Oceania,Tuvalu,Wine,Imports,2022,1000 hl,0
Oceania,Tuvalu,Wine,Production,2022,1000 hl,0
Africa,Uganda,Wine,Consumption,1995,1000 hl,  1
Africa,Uganda,Wine,Exports,1995,1000 hl,0
Africa,Uganda,Wine,Imports,1995,1000 hl,  1
Africa,Uganda,Wine,Production,1995,1000 hl,0
Africa,Uganda,Wine,Consumption,1996,1000 hl,  1
Africa,Uganda,Wine,Exports,1996,1000 hl,0
Africa,Uganda,Wine,Imports,1996,1000 hl,  1
Africa,Uganda,Wine,Production,1996,1000 hl,0
Africa,Uganda,Wine,Consumption,1997,1000 hl,  2
Africa,Uganda,Wine,Exports,1997,1000 hl,0
Africa,Uganda,Wine,Imports,1997,1000 hl,  2
Africa,Uganda,Wine,Production,1997,1000 hl,0
Africa,Uganda,Wine,Consumption,1998,1000 hl,  3
Africa,Uganda,Wine,Exports,1998,1000 hl,0
Africa,Uganda,Wine,Imports,1998,1000 hl,  3
Africa,Uganda,Wine,Production,1998,1000 hl,0
Africa,Uganda,Wine,Consumption,1999,1000 hl,  2
Africa,Uganda,Wine,Exports,1999,1000 hl,0
Africa,Uganda,Wine,Imports,1999,1000 hl,  2
Africa,Uganda,Wine,Production,1999,1000 hl,0
Africa,Uganda,Wine,Consumption,2000,1000 hl,  1
Africa,Uganda,Wine,Exports,2000,1000 hl,0
Africa,Uganda,Wine,Imports,2000,1000 hl,  1
Africa,Uganda,Wine,Production,2000,1000 hl,0
Africa,Uganda,Wine,Consumption,2001,1000 hl,  1
Africa,Uganda,Wine,Exports,2001,1000 hl,0
Africa,Uganda,Wine,Imports,2001,1000 hl,  1
Africa,Uganda,Wine,Production,2001,1000 hl,0
Africa,Uganda,Wine,Consumption,2002,1000 hl,  1
Africa,Uganda,Wine,Exports,2002,1000 hl,0
Africa,Uganda,Wine,Imports,2002,1000 hl,  1
Africa,Uganda,Wine,Production,2002,1000 hl,0
Africa,Uganda,Wine,Consumption,2003,1000 hl,  3
Africa,Uganda,Wine,Exports,2003,1000 hl,0
Africa,Uganda,Wine,Imports,2003,1000 hl,  3
Africa,Uganda,Wine,Production,2003,1000 hl,0
Africa,Uganda,Wine,Consumption,2004,1000 hl,  3
Africa,Uganda,Wine,Exports,2004,1000 hl,0
Africa,Uganda,Wine,Imports,2004,1000 hl,  3
Africa,Uganda,Wine,Production,2004,1000 hl,0
Africa,Uganda,Wine,Consumption,2005,1000 hl,  2
Africa,Uganda,Wine,Exports,2005,1000 hl,0
Africa,Uganda,Wine,Imports,2005,1000 hl,  2
Africa,Uganda,Wine,Production,2005,1000 hl,0
Africa,Uganda,Wine,Consumption,2006,1000 hl,  2
Africa,Uganda,Wine,Exports,2006,1000 hl,0
Africa,Uganda,Wine,Imports,2006,1000 hl,  2
Africa,Uganda,Wine,Production,2006,1000 hl,0
Africa,Uganda,Wine,Consumption,2007,1000 hl,  3
Africa,Uganda,Wine,Exports,2007,1000 hl,0
Africa,Uganda,Wine,Imports,2007,1000 hl,  3
Africa,Uganda,Wine,Production,2007,1000 hl,0
Africa,Uganda,Wine,Consumption,2008,1000 hl,  10
Africa,Uganda,Wine,Exports,2008,1000 hl,  1
Africa,Uganda,Wine,Imports,2008,1000 hl,  12
Africa,Uganda,Wine,Production,2008,1000 hl,0
Africa,Uganda,Wine,Consumption,2009,1000 hl,  6
Africa,Uganda,Wine,Exports,2009,1000 hl,  1
Africa,Uganda,Wine,Imports,2009,1000 hl,  7
Africa,Uganda,Wine,Production,2009,1000 hl,0
Africa,Uganda,Wine,Consumption,2010,1000 hl,  11
Africa,Uganda,Wine,Exports,2010,1000 hl,  2
Africa,Uganda,Wine,Imports,2010,1000 hl,  18
Africa,Uganda,Wine,Production,2010,1000 hl,0
Africa,Uganda,Wine,Consumption,2011,1000 hl,  15
Africa,Uganda,Wine,Exports,2011,1000 hl,  3
Africa,Uganda,Wine,Imports,2011,1000 hl,  11
Africa,Uganda,Wine,Production,2011,1000 hl,0
Africa,Uganda,Wine,Consumption,2012,1000 hl,  14
Africa,Uganda,Wine,Exports,2012,1000 hl,  5
Africa,Uganda,Wine,Imports,2012,1000 hl,  25
Africa,Uganda,Wine,Production,2012,1000 hl,0
Africa,Uganda,Wine,Consumption,2013,1000 hl,  21
Africa,Uganda,Wine,Exports,2013,1000 hl,  3
Africa,Uganda,Wine,Imports,2013,1000 hl,  25
Africa,Uganda,Wine,Production,2013,1000 hl,0
Africa,Uganda,Wine,Consumption,2014,1000 hl,  21
Africa,Uganda,Wine,Exports,2014,1000 hl,  4
Africa,Uganda,Wine,Imports,2014,1000 hl,  25
Africa,Uganda,Wine,Production,2014,1000 hl,0
Africa,Uganda,Wine,Consumption,2015,1000 hl,  22
Africa,Uganda,Wine,Exports,2015,1000 hl,  3
Africa,Uganda,Wine,Imports,2015,1000 hl,  25
Africa,Uganda,Wine,Production,2015,1000 hl,0
Africa,Uganda,Wine,Consumption,2016,1000 hl,  23
Africa,Uganda,Wine,Exports,2016,1000 hl,  2
Africa,Uganda,Wine,Imports,2016,1000 hl,  26
Africa,Uganda,Wine,Production,2016,1000 hl,0
Africa,Uganda,Wine,Consumption,2017,1000 hl,  23
Africa,Uganda,Wine,Exports,2017,1000 hl,  1
Africa,Uganda,Wine,Imports,2017,1000 hl,  25
Africa,Uganda,Wine,Production,2017,1000 hl,0
Africa,Uganda,Wine,Consumption,2018,1000 hl,  28
Africa,Uganda,Wine,Exports,2018,1000 hl,  3
Africa,Uganda,Wine,Imports,2018,1000 hl,  35
Africa,Uganda,Wine,Production,2018,1000 hl,0
Africa,Uganda,Wine,Consumption,2019,1000 hl,  22
Africa,Uganda,Wine,Exports,2019,1000 hl,  1
Africa,Uganda,Wine,Imports,2019,1000 hl,  27
Africa,Uganda,Wine,Production,2019,1000 hl,0
Africa,Uganda,Wine,Consumption,2020,1000 hl,  12
Africa,Uganda,Wine,Exports,2020,1000 hl,  2
Africa,Uganda,Wine,Imports,2020,1000 hl,  30
Africa,Uganda,Wine,Production,2020,1000 hl,0
Africa,Uganda,Wine,Consumption,2021,1000 hl,  12
Africa,Uganda,Wine,Exports,2021,1000 hl,0
Africa,Uganda,Wine,Imports,2021,1000 hl,  13
Africa,Uganda,Wine,Production,2021,1000 hl,0
Africa,Uganda,Wine,Consumption,2022,1000 hl,  12
Africa,Uganda,Wine,Exports,2022,1000 hl,0
Africa,Uganda,Wine,Imports,2022,1000 hl,  26
Africa,Uganda,Wine,Production,2022,1000 hl,0
Europe,Ukraine,Wine,Consumption,1995,1000 hl,  995
Europe,Ukraine,Wine,Exports,1995,1000 hl, 1 016
Europe,Ukraine,Wine,Imports,1995,1000 hl,  418
Europe,Ukraine,Wine,Production,1995,1000 hl, 1 860
Europe,Ukraine,Wine,Consumption,1996,1000 hl, 1 148
Europe,Ukraine,Wine,Exports,1996,1000 hl,  738
Europe,Ukraine,Wine,Imports,1996,1000 hl,  130
Europe,Ukraine,Wine,Production,1996,1000 hl, 1 720
Europe,Ukraine,Wine,Consumption,1997,1000 hl, 1 231
Europe,Ukraine,Wine,Exports,1997,1000 hl,  565
Europe,Ukraine,Wine,Imports,1997,1000 hl,  230
Europe,Ukraine,Wine,Production,1997,1000 hl, 1 550
Europe,Ukraine,Wine,Consumption,1998,1000 hl, 1 274
Europe,Ukraine,Wine,Exports,1998,1000 hl,  299
Europe,Ukraine,Wine,Imports,1998,1000 hl,  193
Europe,Ukraine,Wine,Production,1998,1000 hl, 1 260
Europe,Ukraine,Wine,Consumption,1999,1000 hl, 1 135
Europe,Ukraine,Wine,Exports,1999,1000 hl,  157
Europe,Ukraine,Wine,Imports,1999,1000 hl,  69
Europe,Ukraine,Wine,Production,1999,1000 hl, 1 250
Europe,Ukraine,Wine,Consumption,2000,1000 hl, 1 204
Europe,Ukraine,Wine,Exports,2000,1000 hl,  100
Europe,Ukraine,Wine,Imports,2000,1000 hl,  58
Europe,Ukraine,Wine,Production,2000,1000 hl, 1 290
Europe,Ukraine,Wine,Consumption,2001,1000 hl, 1 296
Europe,Ukraine,Wine,Exports,2001,1000 hl,  183
Europe,Ukraine,Wine,Imports,2001,1000 hl,  119
Europe,Ukraine,Wine,Production,2001,1000 hl, 1 780
Europe,Ukraine,Wine,Consumption,2002,1000 hl, 1 817
Europe,Ukraine,Wine,Exports,2002,1000 hl,  161
Europe,Ukraine,Wine,Imports,2002,1000 hl,  114
Europe,Ukraine,Wine,Production,2002,1000 hl, 2 430
Europe,Ukraine,Wine,Consumption,2003,1000 hl, 1 780
Europe,Ukraine,Wine,Exports,2003,1000 hl,  193
Europe,Ukraine,Wine,Imports,2003,1000 hl,  155
Europe,Ukraine,Wine,Production,2003,1000 hl, 2 380
Europe,Ukraine,Wine,Consumption,2004,1000 hl, 1 714
Europe,Ukraine,Wine,Exports,2004,1000 hl,  211
Europe,Ukraine,Wine,Imports,2004,1000 hl,  113
Europe,Ukraine,Wine,Production,2004,1000 hl, 2 012
Europe,Ukraine,Wine,Consumption,2005,1000 hl, 1 958
Europe,Ukraine,Wine,Exports,2005,1000 hl,  196
Europe,Ukraine,Wine,Imports,2005,1000 hl,  224
Europe,Ukraine,Wine,Production,2005,1000 hl, 2 130
Europe,Ukraine,Wine,Consumption,2006,1000 hl, 2 214
Europe,Ukraine,Wine,Exports,2006,1000 hl,  184
Europe,Ukraine,Wine,Imports,2006,1000 hl,  438
Europe,Ukraine,Wine,Production,2006,1000 hl, 2 160
Europe,Ukraine,Wine,Consumption,2007,1000 hl, 2 691
Europe,Ukraine,Wine,Exports,2007,1000 hl,  174
Europe,Ukraine,Wine,Imports,2007,1000 hl,  549
Europe,Ukraine,Wine,Production,2007,1000 hl, 2 516
Europe,Ukraine,Wine,Consumption,2008,1000 hl, 2 612
Europe,Ukraine,Wine,Exports,2008,1000 hl,  248
Europe,Ukraine,Wine,Imports,2008,1000 hl,  409
Europe,Ukraine,Wine,Production,2008,1000 hl, 2 651
Europe,Ukraine,Wine,Consumption,2009,1000 hl, 2 481
Europe,Ukraine,Wine,Exports,2009,1000 hl,  667
Europe,Ukraine,Wine,Imports,2009,1000 hl,  167
Europe,Ukraine,Wine,Production,2009,1000 hl, 3 181
Europe,Ukraine,Wine,Consumption,2010,1000 hl, 2 487
Europe,Ukraine,Wine,Exports,2010,1000 hl,  636
Europe,Ukraine,Wine,Imports,2010,1000 hl,  327
Europe,Ukraine,Wine,Production,2010,1000 hl, 3 002
Europe,Ukraine,Wine,Consumption,2011,1000 hl, 2 792
Europe,Ukraine,Wine,Exports,2011,1000 hl,  378
Europe,Ukraine,Wine,Imports,2011,1000 hl,  500
Europe,Ukraine,Wine,Production,2011,1000 hl, 3 170
Europe,Ukraine,Wine,Consumption,2012,1000 hl, 2 771
Europe,Ukraine,Wine,Exports,2012,1000 hl,  482
Europe,Ukraine,Wine,Imports,2012,1000 hl,  333
Europe,Ukraine,Wine,Production,2012,1000 hl, 2 400
Europe,Ukraine,Wine,Consumption,2013,1000 hl, 2 392
Europe,Ukraine,Wine,Exports,2013,1000 hl,  639
Europe,Ukraine,Wine,Imports,2013,1000 hl,  346
Europe,Ukraine,Wine,Production,2013,1000 hl, 2 827
Europe,Ukraine,Wine,Consumption,2014,1000 hl, 1 809
Europe,Ukraine,Wine,Exports,2014,1000 hl,  451
Europe,Ukraine,Wine,Imports,2014,1000 hl,  307
Europe,Ukraine,Wine,Production,2014,1000 hl, 1 229
Europe,Ukraine,Wine,Consumption,2015,1000 hl,  813
Europe,Ukraine,Wine,Exports,2015,1000 hl,  612
Europe,Ukraine,Wine,Imports,2015,1000 hl,  233
Europe,Ukraine,Wine,Production,2015,1000 hl,  920
Europe,Ukraine,Wine,Consumption,2016,1000 hl, 1 242
Europe,Ukraine,Wine,Exports,2016,1000 hl,  317
Europe,Ukraine,Wine,Imports,2016,1000 hl,  431
Europe,Ukraine,Wine,Production,2016,1000 hl, 1 242
Europe,Ukraine,Wine,Consumption,2017,1000 hl,  987
Europe,Ukraine,Wine,Exports,2017,1000 hl,  468
Europe,Ukraine,Wine,Imports,2017,1000 hl,  416
Europe,Ukraine,Wine,Production,2017,1000 hl, 1 039
Europe,Ukraine,Wine,Consumption,2018,1000 hl,  912
Europe,Ukraine,Wine,Exports,2018,1000 hl,  469
Europe,Ukraine,Wine,Imports,2018,1000 hl,  379
Europe,Ukraine,Wine,Production,2018,1000 hl, 1 010
Europe,Ukraine,Wine,Consumption,2019,1000 hl, 1 400
Europe,Ukraine,Wine,Exports,2019,1000 hl,  68
Europe,Ukraine,Wine,Imports,2019,1000 hl,  450
Europe,Ukraine,Wine,Production,2019,1000 hl,  990
Europe,Ukraine,Wine,Consumption,2020,1000 hl, 1 050
Europe,Ukraine,Wine,Exports,2020,1000 hl,  144
Europe,Ukraine,Wine,Imports,2020,1000 hl,  532
Europe,Ukraine,Wine,Production,2020,1000 hl,  660
Europe,Ukraine,Wine,Consumption,2021,1000 hl, 1 122
Europe,Ukraine,Wine,Exports,2021,1000 hl,  104
Europe,Ukraine,Wine,Imports,2021,1000 hl,  639
Europe,Ukraine,Wine,Production,2021,1000 hl,  660
Europe,Ukraine,Wine,Consumption,2022,1000 hl, 1 084
Europe,Ukraine,Wine,Exports,2022,1000 hl,  57
Europe,Ukraine,Wine,Imports,2022,1000 hl,  369
Europe,Ukraine,Wine,Production,2022,1000 hl,  660
Europe,Ukraine,Wine,Exports,2023,1000 hl,  107
Asia,United Arab Emirates,Wine,Exports,1995,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,1995,1000 hl,  25
Asia,United Arab Emirates,Wine,Production,1995,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,1996,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,1996,1000 hl,  24
Asia,United Arab Emirates,Wine,Production,1996,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,1997,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,1997,1000 hl,  31
Asia,United Arab Emirates,Wine,Production,1997,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,1998,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,1998,1000 hl,  27
Asia,United Arab Emirates,Wine,Production,1998,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,1999,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,1999,1000 hl,  32
Asia,United Arab Emirates,Wine,Production,1999,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2000,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,2000,1000 hl,  38
Asia,United Arab Emirates,Wine,Production,2000,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2001,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,2001,1000 hl,  38
Asia,United Arab Emirates,Wine,Production,2001,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2002,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,2002,1000 hl,  53
Asia,United Arab Emirates,Wine,Production,2002,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2003,1000 hl,0
Asia,United Arab Emirates,Wine,Imports,2003,1000 hl,  71
Asia,United Arab Emirates,Wine,Production,2003,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2004,1000 hl,  1
Asia,United Arab Emirates,Wine,Imports,2004,1000 hl,  68
Asia,United Arab Emirates,Wine,Production,2004,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2005,1000 hl,  2
Asia,United Arab Emirates,Wine,Imports,2005,1000 hl,  69
Asia,United Arab Emirates,Wine,Production,2005,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2006,1000 hl,  4
Asia,United Arab Emirates,Wine,Imports,2006,1000 hl,  72
Asia,United Arab Emirates,Wine,Production,2006,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2007,1000 hl,  7
Asia,United Arab Emirates,Wine,Imports,2007,1000 hl,  76
Asia,United Arab Emirates,Wine,Production,2007,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2008,1000 hl,  15
Asia,United Arab Emirates,Wine,Imports,2008,1000 hl,  126
Asia,United Arab Emirates,Wine,Production,2008,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2009,1000 hl,  15
Asia,United Arab Emirates,Wine,Imports,2009,1000 hl,  100
Asia,United Arab Emirates,Wine,Production,2009,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2010,1000 hl,  15
Asia,United Arab Emirates,Wine,Imports,2010,1000 hl,  154
Asia,United Arab Emirates,Wine,Production,2010,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2011,1000 hl,  6
Asia,United Arab Emirates,Wine,Imports,2011,1000 hl,  155
Asia,United Arab Emirates,Wine,Production,2011,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2012,1000 hl,  125
Asia,United Arab Emirates,Wine,Imports,2012,1000 hl,  294
Asia,United Arab Emirates,Wine,Production,2012,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2013,1000 hl,  127
Asia,United Arab Emirates,Wine,Imports,2013,1000 hl,  358
Asia,United Arab Emirates,Wine,Production,2013,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2014,1000 hl,  141
Asia,United Arab Emirates,Wine,Imports,2014,1000 hl,  541
Asia,United Arab Emirates,Wine,Production,2014,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2015,1000 hl,  44
Asia,United Arab Emirates,Wine,Imports,2015,1000 hl,  248
Asia,United Arab Emirates,Wine,Production,2015,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2016,1000 hl,  46
Asia,United Arab Emirates,Wine,Imports,2016,1000 hl,  225
Asia,United Arab Emirates,Wine,Production,2016,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2017,1000 hl,  53
Asia,United Arab Emirates,Wine,Imports,2017,1000 hl,  513
Asia,United Arab Emirates,Wine,Production,2017,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2018,1000 hl,  73
Asia,United Arab Emirates,Wine,Imports,2018,1000 hl,  441
Asia,United Arab Emirates,Wine,Production,2018,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2019,1000 hl,  102
Asia,United Arab Emirates,Wine,Imports,2019,1000 hl,  490
Asia,United Arab Emirates,Wine,Production,2019,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2020,1000 hl,  207
Asia,United Arab Emirates,Wine,Imports,2020,1000 hl,  303
Asia,United Arab Emirates,Wine,Production,2020,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2021,1000 hl,  226
Asia,United Arab Emirates,Wine,Imports,2021,1000 hl,  389
Asia,United Arab Emirates,Wine,Production,2021,1000 hl,0
Asia,United Arab Emirates,Wine,Exports,2022,1000 hl,  226
Asia,United Arab Emirates,Wine,Imports,2022,1000 hl,  427
Asia,United Arab Emirates,Wine,Production,2022,1000 hl,0
Europe,United Kingdom,Wine,Consumption,1995,1000 hl, 6 303
Europe,United Kingdom,Wine,Exports,1995,1000 hl,  101
Europe,United Kingdom,Wine,Imports,1995,1000 hl, 7 357
Europe,United Kingdom,Wine,Production,1995,1000 hl,  18
Europe,United Kingdom,Wine,Consumption,1996,1000 hl, 6 811
Europe,United Kingdom,Wine,Exports,1996,1000 hl,  232
Europe,United Kingdom,Wine,Imports,1996,1000 hl, 7 461
Europe,United Kingdom,Wine,Production,1996,1000 hl,  26
Europe,United Kingdom,Wine,Consumption,1997,1000 hl, 8 148
Europe,United Kingdom,Wine,Exports,1997,1000 hl,  363
Europe,United Kingdom,Wine,Imports,1997,1000 hl, 8 022
Europe,United Kingdom,Wine,Production,1997,1000 hl,  6
Europe,United Kingdom,Wine,Consumption,1998,1000 hl, 8 765
Europe,United Kingdom,Wine,Exports,1998,1000 hl,  344
Europe,United Kingdom,Wine,Imports,1998,1000 hl, 8 859
Europe,United Kingdom,Wine,Production,1998,1000 hl,  12
Europe,United Kingdom,Wine,Consumption,1999,1000 hl, 9 284
Europe,United Kingdom,Wine,Exports,1999,1000 hl,  175
Europe,United Kingdom,Wine,Imports,1999,1000 hl, 8 764
