Continent,Region/Country,Product,Variable,Year,Unit,Quantity,Quantity (gallons),Code,Country
Asia,Pakistan,Wine,Exports,2019.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Imports,2019.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Production,2019.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Consumption,2020.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Exports,2020.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Imports,2020.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Production,2020.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Consumption,2021.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Exports,2021.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Imports,2021.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Production,2021.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Consumption,2022.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Exports,2022.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Imports,2022.0,1000 hl,0.0,0.0,PK,Pakistan
Asia,Pakistan,Wine,Production,2022.0,1000 hl,0.0,0.0,PK,Pakistan
Europe,Poland,Wine,Consumption,1995.0,1000 hl,300.0,7925160.0,PL,Poland
Europe,Poland,Wine,Exports,1995.0,1000 hl,274.0,7238313.0,PL,Poland
Europe,Poland,Wine,Imports,1995.0,1000 hl,316.0,8347835.0,PL,Poland
Europe,Poland,Wine,Production,1995.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,1996.0,1000 hl,346.0,9140351.0,PL,Poland
Europe,Poland,Wine,Exports,1996.0,1000 hl,128.0,3381402.0,PL,Poland
Europe,Poland,Wine,Imports,1996.0,1000 hl,484.0,12785925.0,PL,Poland
Europe,Poland,Wine,Production,1996.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,1997.0,1000 hl,514.0,13578441.0,PL,Poland
Europe,Poland,Wine,Exports,1997.0,1000 hl,45.0,1188774.0,PL,Poland
Europe,Poland,Wine,Imports,1997.0,1000 hl,483.0,12759508.0,PL,Poland
Europe,Poland,Wine,Production,1997.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,1998.0,1000 hl,628.0,16590002.0,PL,Poland
Europe,Poland,Wine,Exports,1998.0,1000 hl,21.0,554761.0,PL,Poland
Europe,Poland,Wine,Imports,1998.0,1000 hl,508.0,13419938.0,PL,Poland
Europe,Poland,Wine,Production,1998.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,1999.0,1000 hl,675.0,17831610.0,PL,Poland
Europe,Poland,Wine,Exports,1999.0,1000 hl,10.0,264172.0,PL,Poland
Europe,Poland,Wine,Imports,1999.0,1000 hl,628.0,16590002.0,PL,Poland
Europe,Poland,Wine,Production,1999.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2000.0,1000 hl,589.0,15559731.0,PL,Poland
Europe,Poland,Wine,Exports,2000.0,1000 hl,1.0,26417.0,PL,Poland
Europe,Poland,Wine,Imports,2000.0,1000 hl,590.0,15586148.0,PL,Poland
Europe,Poland,Wine,Production,2000.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2001.0,1000 hl,504.0,13314269.0,PL,Poland
Europe,Poland,Wine,Exports,2001.0,1000 hl,4.0,105669.0,PL,Poland
Europe,Poland,Wine,Imports,2001.0,1000 hl,507.0,13393520.0,PL,Poland
Europe,Poland,Wine,Production,2001.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2002.0,1000 hl,538.0,14212454.0,PL,Poland
Europe,Poland,Wine,Exports,2002.0,1000 hl,2.0,52834.0,PL,Poland
Europe,Poland,Wine,Imports,2002.0,1000 hl,539.0,14238871.0,PL,Poland
Europe,Poland,Wine,Production,2002.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2003.0,1000 hl,575.0,15189890.0,PL,Poland
Europe,Poland,Wine,Exports,2003.0,1000 hl,4.0,105669.0,PL,Poland
Europe,Poland,Wine,Imports,2003.0,1000 hl,579.0,15295559.0,PL,Poland
Europe,Poland,Wine,Production,2003.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2004.0,1000 hl,611.0,16140909.0,PL,Poland
Europe,Poland,Wine,Exports,2004.0,1000 hl,3.0,79252.0,PL,Poland
Europe,Poland,Wine,Imports,2004.0,1000 hl,613.0,16193744.0,PL,Poland
Europe,Poland,Wine,Production,2004.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2005.0,1000 hl,678.0,17910862.0,PL,Poland
Europe,Poland,Wine,Exports,2005.0,1000 hl,6.0,158503.0,PL,Poland
Europe,Poland,Wine,Imports,2005.0,1000 hl,684.0,18069365.0,PL,Poland
Europe,Poland,Wine,Production,2005.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2006.0,1000 hl,715.0,18888298.0,PL,Poland
Europe,Poland,Wine,Exports,2006.0,1000 hl,4.0,105669.0,PL,Poland
Europe,Poland,Wine,Imports,2006.0,1000 hl,719.0,18993967.0,PL,Poland
Europe,Poland,Wine,Production,2006.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2007.0,1000 hl,869.0,22956547.0,PL,Poland
Europe,Poland,Wine,Exports,2007.0,1000 hl,10.0,264172.0,PL,Poland
Europe,Poland,Wine,Imports,2007.0,1000 hl,879.0,23220719.0,PL,Poland
Europe,Poland,Wine,Production,2007.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2008.0,1000 hl,905.0,23907566.0,PL,Poland
Europe,Poland,Wine,Exports,2008.0,1000 hl,8.0,211338.0,PL,Poland
Europe,Poland,Wine,Imports,2008.0,1000 hl,915.0,24171738.0,PL,Poland
Europe,Poland,Wine,Production,2008.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2009.0,1000 hl,823.0,21741356.0,PL,Poland
Europe,Poland,Wine,Exports,2009.0,1000 hl,19.0,501927.0,PL,Poland
Europe,Poland,Wine,Imports,2009.0,1000 hl,833.0,22005528.0,PL,Poland
Europe,Poland,Wine,Production,2009.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2010.0,1000 hl,873.0,23062216.0,PL,Poland
Europe,Poland,Wine,Exports,2010.0,1000 hl,29.0,766099.0,PL,Poland
Europe,Poland,Wine,Imports,2010.0,1000 hl,902.0,23828314.0,PL,Poland
Europe,Poland,Wine,Production,2010.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2011.0,1000 hl,934.0,24673665.0,PL,Poland
Europe,Poland,Wine,Exports,2011.0,1000 hl,35.0,924602.0,PL,Poland
Europe,Poland,Wine,Imports,2011.0,1000 hl,969.0,25598267.0,PL,Poland
Europe,Poland,Wine,Production,2011.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2012.0,1000 hl,928.0,24515162.0,PL,Poland
Europe,Poland,Wine,Exports,2012.0,1000 hl,32.0,845350.0,PL,Poland
Europe,Poland,Wine,Imports,2012.0,1000 hl,960.0,25360512.0,PL,Poland
Europe,Poland,Wine,Production,2012.0,1000 hl,0.0,0.0,PL,Poland
Europe,Poland,Wine,Consumption,2013.0,1000 hl,960.0,25360512.0,PL,Poland
Europe,Poland,Wine,Exports,2013.0,1000 hl,34.0,898185.0,PL,Poland
Europe,Poland,Wine,Imports,2013.0,1000 hl,1023.0,27024796.0,PL,Poland
Europe,Poland,Wine,Production,2013.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2014.0,1000 hl,1019.0,26919127.0,PL,Poland
Europe,Poland,Wine,Exports,2014.0,1000 hl,29.0,766099.0,PL,Poland
Europe,Poland,Wine,Imports,2014.0,1000 hl,1067.0,28187152.0,PL,Poland
Europe,Poland,Wine,Production,2014.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2015.0,1000 hl,1060.0,28002232.0,PL,Poland
Europe,Poland,Wine,Exports,2015.0,1000 hl,19.0,501927.0,PL,Poland
Europe,Poland,Wine,Imports,2015.0,1000 hl,1092.0,28847582.0,PL,Poland
Europe,Poland,Wine,Production,2015.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2016.0,1000 hl,1118.0,29534430.0,PL,Poland
Europe,Poland,Wine,Exports,2016.0,1000 hl,36.0,951019.0,PL,Poland
Europe,Poland,Wine,Imports,2016.0,1000 hl,1188.0,31383634.0,PL,Poland
Europe,Poland,Wine,Production,2016.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2017.0,1000 hl,1202.0,31753474.0,PL,Poland
Europe,Poland,Wine,Exports,2017.0,1000 hl,50.0,1320860.0,PL,Poland
Europe,Poland,Wine,Imports,2017.0,1000 hl,1293.0,34157440.0,PL,Poland
Europe,Poland,Wine,Production,2017.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2018.0,1000 hl,1249.0,32995083.0,PL,Poland
Europe,Poland,Wine,Exports,2018.0,1000 hl,76.0,2007707.0,PL,Poland
Europe,Poland,Wine,Imports,2018.0,1000 hl,1321.0,34897121.0,PL,Poland
Europe,Poland,Wine,Production,2018.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2019.0,1000 hl,1263.0,33364924.0,PL,Poland
Europe,Poland,Wine,Exports,2019.0,1000 hl,119.0,3143647.0,PL,Poland
Europe,Poland,Wine,Imports,2019.0,1000 hl,1389.0,36693491.0,PL,Poland
Europe,Poland,Wine,Production,2019.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2020.0,1000 hl,1285.0,33946102.0,PL,Poland
Europe,Poland,Wine,Exports,2020.0,1000 hl,127.0,3354984.0,PL,Poland
Europe,Poland,Wine,Imports,2020.0,1000 hl,1417.0,37433172.0,PL,Poland
Europe,Poland,Wine,Production,2020.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2021.0,1000 hl,1338.0,35346214.0,PL,Poland
Europe,Poland,Wine,Exports,2021.0,1000 hl,195.0,5151354.0,PL,Poland
Europe,Poland,Wine,Imports,2021.0,1000 hl,1571.0,41501421.0,PL,Poland
Europe,Poland,Wine,Production,2021.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2022.0,1000 hl,1396.0,36878411.0,PL,Poland
Europe,Poland,Wine,Exports,2022.0,1000 hl,134.0,3539905.0,PL,Poland
Europe,Poland,Wine,Imports,2022.0,1000 hl,1539.0,40656071.0,PL,Poland
Europe,Poland,Wine,Production,2022.0,1000 hl,5.0,132086.0,PL,Poland
Europe,Poland,Wine,Consumption,2023.0,1000 hl,1369.0,36165147.0,PL,Poland
Europe,Poland,Wine,Exports,2023.0,1000 hl,178.0,4702262.0,PL,Poland
Europe,Poland,Wine,Imports,2023.0,1000 hl,1501.0,39652217.0,PL,Poland
America,Panama,Wine,Consumption,1995.0,1000 hl,11.0,290589.0,PM,Panama
America,Panama,Wine,Exports,1995.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,1995.0,1000 hl,20.0,528344.0,PM,Panama
America,Panama,Wine,Production,1995.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,1996.0,1000 hl,13.0,343424.0,PM,Panama
America,Panama,Wine,Exports,1996.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,1996.0,1000 hl,11.0,290589.0,PM,Panama
America,Panama,Wine,Production,1996.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,1997.0,1000 hl,13.0,343424.0,PM,Panama
America,Panama,Wine,Exports,1997.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,1997.0,1000 hl,12.0,317006.0,PM,Panama
America,Panama,Wine,Production,1997.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,1998.0,1000 hl,12.0,317006.0,PM,Panama
America,Panama,Wine,Exports,1998.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,1998.0,1000 hl,11.0,290589.0,PM,Panama
America,Panama,Wine,Production,1998.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,1999.0,1000 hl,17.0,449092.0,PM,Panama
America,Panama,Wine,Exports,1999.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,1999.0,1000 hl,15.0,396258.0,PM,Panama
America,Panama,Wine,Production,1999.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,2000.0,1000 hl,19.0,501927.0,PM,Panama
America,Panama,Wine,Exports,2000.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,2000.0,1000 hl,17.0,449092.0,PM,Panama
America,Panama,Wine,Production,2000.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2001.0,1000 hl,15.0,396258.0,PM,Panama
America,Panama,Wine,Exports,2001.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,2001.0,1000 hl,14.0,369841.0,PM,Panama
America,Panama,Wine,Production,2001.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2002.0,1000 hl,18.0,475510.0,PM,Panama
America,Panama,Wine,Exports,2002.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,2002.0,1000 hl,16.0,422675.0,PM,Panama
America,Panama,Wine,Production,2002.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2003.0,1000 hl,21.0,554761.0,PM,Panama
America,Panama,Wine,Exports,2003.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,2003.0,1000 hl,19.0,501927.0,PM,Panama
America,Panama,Wine,Production,2003.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2004.0,1000 hl,35.0,924602.0,PM,Panama
America,Panama,Wine,Exports,2004.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Imports,2004.0,1000 hl,35.0,924602.0,PM,Panama
America,Panama,Wine,Production,2004.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2005.0,1000 hl,22.0,581178.0,PM,Panama
America,Panama,Wine,Exports,2005.0,1000 hl,0.0,0.0,PM,Panama
America,Panama,Wine,Imports,2005.0,1000 hl,23.0,607596.0,PM,Panama
America,Panama,Wine,Production,2005.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2006.0,1000 hl,25.0,660430.0,PM,Panama
America,Panama,Wine,Exports,2006.0,1000 hl,21.0,554761.0,PM,Panama
America,Panama,Wine,Imports,2006.0,1000 hl,27.0,713264.0,PM,Panama
America,Panama,Wine,Production,2006.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2007.0,1000 hl,31.0,818933.0,PM,Panama
America,Panama,Wine,Exports,2007.0,1000 hl,22.0,581178.0,PM,Panama
America,Panama,Wine,Imports,2007.0,1000 hl,33.0,871768.0,PM,Panama
America,Panama,Wine,Production,2007.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2008.0,1000 hl,35.0,924602.0,PM,Panama
America,Panama,Wine,Exports,2008.0,1000 hl,20.0,528344.0,PM,Panama
America,Panama,Wine,Imports,2008.0,1000 hl,37.0,977436.0,PM,Panama
America,Panama,Wine,Production,2008.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2009.0,1000 hl,35.0,924602.0,PM,Panama
America,Panama,Wine,Exports,2009.0,1000 hl,25.0,660430.0,PM,Panama
America,Panama,Wine,Imports,2009.0,1000 hl,34.0,898185.0,PM,Panama
America,Panama,Wine,Production,2009.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2010.0,1000 hl,36.0,951019.0,PM,Panama
America,Panama,Wine,Exports,2010.0,1000 hl,48.0,1268026.0,PM,Panama
America,Panama,Wine,Imports,2010.0,1000 hl,34.0,898185.0,PM,Panama
America,Panama,Wine,Production,2010.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,2011.0,1000 hl,39.0,1030271.0,PM,Panama
America,Panama,Wine,Exports,2011.0,1000 hl,57.0,1505780.0,PM,Panama
America,Panama,Wine,Imports,2011.0,1000 hl,38.0,1003854.0,PM,Panama
America,Panama,Wine,Production,2011.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2012.0,1000 hl,45.0,1188774.0,PM,Panama
America,Panama,Wine,Exports,2012.0,1000 hl,47.0,1241608.0,PM,Panama
America,Panama,Wine,Imports,2012.0,1000 hl,43.0,1135940.0,PM,Panama
America,Panama,Wine,Production,2012.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2013.0,1000 hl,43.0,1135940.0,PM,Panama
America,Panama,Wine,Exports,2013.0,1000 hl,44.0,1162357.0,PM,Panama
America,Panama,Wine,Imports,2013.0,1000 hl,42.0,1109522.0,PM,Panama
America,Panama,Wine,Production,2013.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2014.0,1000 hl,45.0,1188774.0,PM,Panama
America,Panama,Wine,Exports,2014.0,1000 hl,61.0,1611449.0,PM,Panama
America,Panama,Wine,Imports,2014.0,1000 hl,44.0,1162357.0,PM,Panama
America,Panama,Wine,Production,2014.0,1000 hl,2.0,52834.0,PM,Panama
America,Panama,Wine,Consumption,2015.0,1000 hl,36.0,951019.0,PM,Panama
America,Panama,Wine,Exports,2015.0,1000 hl,38.0,1003854.0,PM,Panama
America,Panama,Wine,Imports,2015.0,1000 hl,49.0,1294443.0,PM,Panama
America,Panama,Wine,Production,2015.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2016.0,1000 hl,37.0,977436.0,PM,Panama
America,Panama,Wine,Exports,2016.0,1000 hl,40.0,1056688.0,PM,Panama
America,Panama,Wine,Imports,2016.0,1000 hl,40.0,1056688.0,PM,Panama
America,Panama,Wine,Production,2016.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2017.0,1000 hl,38.0,1003854.0,PM,Panama
America,Panama,Wine,Exports,2017.0,1000 hl,53.0,1400112.0,PM,Panama
America,Panama,Wine,Imports,2017.0,1000 hl,50.0,1320860.0,PM,Panama
America,Panama,Wine,Production,2017.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2018.0,1000 hl,4.0,105669.0,PM,Panama
America,Panama,Wine,Exports,2018.0,1000 hl,54.0,1426529.0,PM,Panama
America,Panama,Wine,Imports,2018.0,1000 hl,60.0,1585032.0,PM,Panama
America,Panama,Wine,Production,2018.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2019.0,1000 hl,6.0,158503.0,PM,Panama
America,Panama,Wine,Exports,2019.0,1000 hl,45.0,1188774.0,PM,Panama
America,Panama,Wine,Imports,2019.0,1000 hl,50.0,1320860.0,PM,Panama
America,Panama,Wine,Production,2019.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2020.0,1000 hl,10.0,264172.0,PM,Panama
America,Panama,Wine,Exports,2020.0,1000 hl,29.0,766099.0,PM,Panama
America,Panama,Wine,Imports,2020.0,1000 hl,43.0,1135940.0,PM,Panama
America,Panama,Wine,Production,2020.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2021.0,1000 hl,11.0,290589.0,PM,Panama
America,Panama,Wine,Exports,2021.0,1000 hl,43.0,1135940.0,PM,Panama
America,Panama,Wine,Imports,2021.0,1000 hl,49.0,1294443.0,PM,Panama
America,Panama,Wine,Production,2021.0,1000 hl,1.0,26417.0,PM,Panama
America,Panama,Wine,Consumption,2022.0,1000 hl,11.0,290589.0,PM,Panama
America,Panama,Wine,Exports,2022.0,1000 hl,43.0,1135940.0,PM,Panama
America,Panama,Wine,Imports,2022.0,1000 hl,58.0,1532198.0,PM,Panama
America,Panama,Wine,Production,2022.0,1000 hl,1.0,26417.0,PM,Panama
Europe,Portugal,Wine,Consumption,1995.0,1000 hl,5684.0,150155365.0,PO,Portugal
Europe,Portugal,Wine,Exports,1995.0,1000 hl,1728.0,45648922.0,PO,Portugal
Europe,Portugal,Wine,Imports,1995.0,1000 hl,881.0,23273553.0,PO,Portugal
Europe,Portugal,Wine,Production,1995.0,1000 hl,7255.0,191656786.0,PO,Portugal
Europe,Portugal,Wine,Consumption,1996.0,1000 hl,5443.0,143788820.0,PO,Portugal
Europe,Portugal,Wine,Exports,1996.0,1000 hl,1976.0,52200387.0,PO,Portugal
Europe,Portugal,Wine,Imports,1996.0,1000 hl,622.0,16431498.0,PO,Portugal
Europe,Portugal,Wine,Production,1996.0,1000 hl,9712.0,256563846.0,PO,Portugal
Europe,Portugal,Wine,Consumption,1997.0,1000 hl,5223.0,137977036.0,PO,Portugal
Europe,Portugal,Wine,Exports,1997.0,1000 hl,2500.0,66043000.0,PO,Portugal
Europe,Portugal,Wine,Imports,1997.0,1000 hl,454.0,11993409.0,PO,Portugal
Europe,Portugal,Wine,Production,1997.0,1000 hl,6124.0,161778933.0,PO,Portugal
Europe,Portugal,Wine,Consumption,1998.0,1000 hl,5055.0,133538946.0,PO,Portugal
Europe,Portugal,Wine,Exports,1998.0,1000 hl,2299.0,60733143.0,PO,Portugal
Europe,Portugal,Wine,Imports,1998.0,1000 hl,1610.0,42531692.0,PO,Portugal
Europe,Portugal,Wine,Production,1998.0,1000 hl,3750.0,99064500.0,PO,Portugal
Europe,Portugal,Wine,Consumption,1999.0,1000 hl,5054.0,133512529.0,PO,Portugal
Europe,Portugal,Wine,Exports,1999.0,1000 hl,1969.0,52015467.0,PO,Portugal
Europe,Portugal,Wine,Imports,1999.0,1000 hl,2408.0,63612618.0,PO,Portugal
Europe,Portugal,Wine,Production,1999.0,1000 hl,7844.0,207216517.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2000.0,1000 hl,4595.0,121387034.0,PO,Portugal
Europe,Portugal,Wine,Exports,2000.0,1000 hl,1941.0,51275785.0,PO,Portugal
Europe,Portugal,Wine,Imports,2000.0,1000 hl,1985.0,52438142.0,PO,Portugal
Europe,Portugal,Wine,Production,2000.0,1000 hl,6710.0,177259412.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2001.0,1000 hl,4697.0,124081588.0,PO,Portugal
Europe,Portugal,Wine,Exports,2001.0,1000 hl,1673.0,44195976.0,PO,Portugal
Europe,Portugal,Wine,Imports,2001.0,1000 hl,1703.0,44988492.0,PO,Portugal
Europe,Portugal,Wine,Production,2001.0,1000 hl,7789.0,205763571.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2002.0,1000 hl,4651.0,122866397.0,PO,Portugal
Europe,Portugal,Wine,Exports,2002.0,1000 hl,2141.0,56559225.0,PO,Portugal
Europe,Portugal,Wine,Imports,2002.0,1000 hl,1365.0,36059478.0,PO,Portugal
Europe,Portugal,Wine,Production,2002.0,1000 hl,6677.0,176387644.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2003.0,1000 hl,5315.0,140407418.0,PO,Portugal
Europe,Portugal,Wine,Exports,2003.0,1000 hl,3162.0,83531186.0,PO,Portugal
Europe,Portugal,Wine,Imports,2003.0,1000 hl,1379.0,36429319.0,PO,Portugal
Europe,Portugal,Wine,Production,2003.0,1000 hl,7340.0,193902248.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2004.0,1000 hl,4913.0,129787704.0,PO,Portugal
Europe,Portugal,Wine,Exports,2004.0,1000 hl,3229.0,85301139.0,PO,Portugal
Europe,Portugal,Wine,Imports,2004.0,1000 hl,1582.0,41792010.0,PO,Portugal
Europe,Portugal,Wine,Production,2004.0,1000 hl,7481.0,197627073.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2005.0,1000 hl,4900.0,129444280.0,PO,Portugal
Europe,Portugal,Wine,Exports,2005.0,1000 hl,2627.0,69397984.0,PO,Portugal
Europe,Portugal,Wine,Imports,2005.0,1000 hl,1420.0,37512424.0,PO,Portugal
Europe,Portugal,Wine,Production,2005.0,1000 hl,7266.0,191947375.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2006.0,1000 hl,4793.0,126617640.0,PO,Portugal
Europe,Portugal,Wine,Exports,2006.0,1000 hl,2930.0,77402396.0,PO,Portugal
Europe,Portugal,Wine,Imports,2006.0,1000 hl,1235.0,32625242.0,PO,Portugal
Europe,Portugal,Wine,Production,2006.0,1000 hl,7542.0,199238522.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2007.0,1000 hl,4526.0,119564247.0,PO,Portugal
Europe,Portugal,Wine,Exports,2007.0,1000 hl,3442.0,90928002.0,PO,Portugal
Europe,Portugal,Wine,Imports,2007.0,1000 hl,1253.0,33100752.0,PO,Portugal
Europe,Portugal,Wine,Production,2007.0,1000 hl,6073.0,160431656.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2008.0,1000 hl,4568.0,120673770.0,PO,Portugal
Europe,Portugal,Wine,Exports,2008.0,1000 hl,2911.0,76900469.0,PO,Portugal
Europe,Portugal,Wine,Imports,2008.0,1000 hl,1399.0,36957663.0,PO,Portugal
Europe,Portugal,Wine,Production,2008.0,1000 hl,5689.0,150287451.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2009.0,1000 hl,4514.0,119247241.0,PO,Portugal
Europe,Portugal,Wine,Exports,2009.0,1000 hl,2344.0,61921917.0,PO,Portugal
Europe,Portugal,Wine,Imports,2009.0,1000 hl,1606.0,42426023.0,PO,Portugal
Europe,Portugal,Wine,Production,2009.0,1000 hl,5894.0,155702977.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2010.0,1000 hl,4725.0,124821270.0,PO,Portugal
Europe,Portugal,Wine,Exports,2010.0,1000 hl,2666.0,70428255.0,PO,Portugal
Europe,Portugal,Wine,Imports,2010.0,1000 hl,1816.0,47973635.0,PO,Portugal
Europe,Portugal,Wine,Production,2010.0,1000 hl,7148.0,188830146.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2011.0,1000 hl,4802.0,126855394.0,PO,Portugal
Europe,Portugal,Wine,Exports,2011.0,1000 hl,3079.0,81338559.0,PO,Portugal
Europe,Portugal,Wine,Imports,2011.0,1000 hl,1636.0,43218539.0,PO,Portugal
Europe,Portugal,Wine,Production,2011.0,1000 hl,5622.0,148517498.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2012.0,1000 hl,4994.0,131927497.0,PO,Portugal
Europe,Portugal,Wine,Exports,2012.0,1000 hl,3363.0,88841044.0,PO,Portugal
Europe,Portugal,Wine,Imports,2012.0,1000 hl,1296.0,34236691.0,PO,Portugal
Europe,Portugal,Wine,Production,2012.0,1000 hl,6327.0,167141624.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2013.0,1000 hl,4164.0,110001221.0,PO,Portugal
Europe,Portugal,Wine,Exports,2013.0,1000 hl,3041.0,80334705.0,PO,Portugal
Europe,Portugal,Wine,Imports,2013.0,1000 hl,1600.0,42267520.0,PO,Portugal
Europe,Portugal,Wine,Production,2013.0,1000 hl,6231.0,164605573.0,PO,Portugal
Europe,Portugal,Wine,Consumption,2014.0,1000 hl,4289.0,113303371.0,PO,Portugal
